idea_id,focus_area,idea_type,title,idea,persona,surface,mechanic,target_outcome,revenue_potential,lead_quality_impact,effort,effort_inverse,confidence,composite_score,phase
C09371,premium_feature_polish,analytics,Premium Feature Polish: Naming Enforcement for lead capture form,Build a analytics upgrade targeting founder on lead capture form using naming enforcement to increase pipeline velocity.,founder,lead_capture_form,naming_enforcement,increase_pipeline_velocity,83,84,59,41,52,70.2,P2
C09372,premium_feature_polish,optimization,Premium Feature Polish: Naming Enforcement for lead capture form,Build a optimization upgrade targeting founder on lead capture form using naming enforcement to reduce churn risk.,founder,lead_capture_form,naming_enforcement,reduce_churn_risk,90,40,60,40,68,64.2,P3
C09373,premium_feature_polish,assistive_ai,Premium Feature Polish: Naming Enforcement for lead capture form,Build a assistive_ai upgrade targeting founder on lead capture form using naming enforcement to reduce churn risk.,founder,lead_capture_form,naming_enforcement,reduce_churn_risk,93,64,63,37,79,72.45,P2
C09374,premium_feature_polish,feature,Premium Feature Polish: Naming Enforcement for lead capture form,Build a feature upgrade targeting founder on lead capture form using naming enforcement to improve data quality.,founder,lead_capture_form,naming_enforcement,improve_data_quality,85,67,55,45,73,70.7,P2
C09375,premium_feature_polish,governance,Premium Feature Polish: Naming Enforcement for lead capture form,Build a governance upgrade targeting founder on lead capture form using naming enforcement to improve data quality.,founder,lead_capture_form,naming_enforcement,improve_data_quality,97,70,27,73,50,78.4,P1
C09376,premium_feature_polish,workflow,Premium Feature Polish: Naming Enforcement for lead capture form,Build a workflow upgrade targeting founder on lead capture form using naming enforcement to faster experiment cycles.,founder,lead_capture_form,naming_enforcement,faster_experiment_cycles,84,69,71,29,51,64.3,P3
C09377,premium_feature_polish,integration,Premium Feature Polish: Naming Enforcement for lead capture form,Build a integration upgrade targeting founder on lead capture form using naming enforcement to better upgrade conversion.,founder,lead_capture_form,naming_enforcement,better_upgrade_conversion,71,76,59,41,66,65.5,P3
C09378,premium_feature_polish,automation,Premium Feature Polish: Variant Allocator for lead capture form,Build a automation upgrade targeting founder on lead capture form using variant allocator to increase demo bookings.,founder,lead_capture_form,variant_allocator,increase_demo_bookings,88,85,54,46,75,76.9,P2
C09379,premium_feature_polish,optimization,Premium Feature Polish: Variant Allocator for lead capture form,Build a optimization upgrade targeting founder on lead capture form using variant allocator to improve mql to sql.,founder,lead_capture_form,variant_allocator,improve_mql_to_sql,92,44,40,60,70,70.3,P2
C09380,premium_feature_polish,feature,Premium Feature Polish: Variant Allocator for lead capture form,Build a feature upgrade targeting founder on lead capture form using variant allocator to raise trial to paid.,founder,lead_capture_form,variant_allocator,raise_trial_to_paid,66,65,62,38,73,61.2,P3
C09381,premium_feature_polish,automation,Premium Feature Polish: Variant Allocator for lead capture form,Build a automation upgrade targeting founder on lead capture form using variant allocator to reduce cac.,founder,lead_capture_form,variant_allocator,reduce_cac,66,72,84,16,49,54.95,P3
C09382,premium_feature_polish,automation,Premium Feature Polish: Variant Allocator for lead capture form,Build a automation upgrade targeting founder on lead capture form using variant allocator to improve ad ctr.,founder,lead_capture_form,variant_allocator,improve_ad_ctr,92,87,59,41,72,77.55,P2
C09383,premium_feature_polish,analytics,Premium Feature Polish: Variant Allocator for lead capture form,Build a analytics upgrade targeting founder on lead capture form using variant allocator to lower cpc.,founder,lead_capture_form,variant_allocator,lower_cpc,63,74,70,30,64,59.3,P3
C09384,premium_feature_polish,workflow,Premium Feature Polish: Variant Allocator for lead capture form,Build a workflow upgrade targeting founder on lead capture form using variant allocator to reduce churn risk.,founder,lead_capture_form,variant_allocator,reduce_churn_risk,90,71,46,54,51,72.2,P2
C09385,premium_feature_polish,integration,Premium Feature Polish: Variant Allocator for lead capture form,Build a integration upgrade targeting founder on lead capture form using variant allocator to improve data quality.,founder,lead_capture_form,variant_allocator,improve_data_quality,52,58,71,29,58,49.8,P3
C09386,premium_feature_polish,feature,Premium Feature Polish: Variant Allocator for lead capture form,Build a feature upgrade targeting founder on lead capture form using variant allocator to higher arpu.,founder,lead_capture_form,variant_allocator,higher_arpu,87,61,46,54,56,69.25,P2
C09387,premium_feature_polish,governance,Premium Feature Polish: Variant Allocator for lead capture form,Build a governance upgrade targeting founder on lead capture form using variant allocator to higher arpu.,founder,lead_capture_form,variant_allocator,higher_arpu,72,74,44,56,59,67.35,P2
C09388,premium_feature_polish,automation,Premium Feature Polish: Variant Allocator for lead capture form,Build a automation upgrade targeting founder on lead capture form using variant allocator to better upgrade conversion.,founder,lead_capture_form,variant_allocator,better_upgrade_conversion,93,73,38,62,51,75.5,P2
C09389,premium_feature_polish,governance,Premium Feature Polish: Variant Allocator for lead capture form,Build a governance upgrade targeting founder on lead capture form using variant allocator to better upgrade conversion.,founder,lead_capture_form,variant_allocator,better_upgrade_conversion,96,100,57,43,58,80.7,P1
C09390,premium_feature_polish,optimization,Premium Feature Polish: Holdout Management for lead capture form,Build a optimization upgrade targeting founder on lead capture form using holdout management to increase demo bookings.,founder,lead_capture_form,holdout_management,increase_demo_bookings,66,77,40,60,64,67.25,P2
C09391,premium_feature_polish,assistive_ai,Premium Feature Polish: Holdout Management for lead capture form,Build a assistive_ai upgrade targeting founder on lead capture form using holdout management to increase demo bookings.,founder,lead_capture_form,holdout_management,increase_demo_bookings,60,97,44,56,53,67.4,P2
C09392,premium_feature_polish,analytics,Premium Feature Polish: Holdout Management for lead capture form,Build a analytics upgrade targeting founder on lead capture form using holdout management to improve mql to sql.,founder,lead_capture_form,holdout_management,improve_mql_to_sql,75,97,39,61,62,75.75,P2
C09393,premium_feature_polish,integration,Premium Feature Polish: Holdout Management for lead capture form,Build a integration upgrade targeting founder on lead capture form using holdout management to improve mql to sql.,founder,lead_capture_form,holdout_management,improve_mql_to_sql,79,70,56,44,48,65.1,P3
C09394,premium_feature_polish,qa_guardrail,Premium Feature Polish: Holdout Management for lead capture form,Build a qa_guardrail upgrade targeting founder on lead capture form using holdout management to raise trial to paid.,founder,lead_capture_form,holdout_management,raise_trial_to_paid,96,65,66,34,68,71.65,P2
C09395,premium_feature_polish,integration,Premium Feature Polish: Holdout Management for lead capture form,Build a integration upgrade targeting founder on lead capture form using holdout management to reduce cac.,founder,lead_capture_form,holdout_management,reduce_cac,74,71,53,47,63,66.2,P2
C09396,premium_feature_polish,workflow,Premium Feature Polish: Holdout Management for lead capture form,Build a workflow upgrade targeting founder on lead capture form using holdout management to lower cpc.,founder,lead_capture_form,holdout_management,lower_cpc,82,80,42,58,59,73.25,P2
C09397,premium_feature_polish,assistive_ai,Premium Feature Polish: Holdout Management for lead capture form,Build a assistive_ai upgrade targeting founder on lead capture form using holdout management to increase pipeline velocity.,founder,lead_capture_form,holdout_management,increase_pipeline_velocity,78,77,76,24,78,66.95,P2
C09398,premium_feature_polish,integration,Premium Feature Polish: Holdout Management for lead capture form,Build a integration upgrade targeting founder on lead capture form using holdout management to faster experiment cycles.,founder,lead_capture_form,holdout_management,faster_experiment_cycles,73,53,56,44,71,61.9,P3
C09399,premium_feature_polish,governance,Premium Feature Polish: Holdout Management for lead capture form,Build a governance upgrade targeting founder on lead capture form using holdout management to higher arpu.,founder,lead_capture_form,holdout_management,higher_arpu,91,75,75,25,74,71.25,P2
C09400,premium_feature_polish,optimization,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a optimization upgrade targeting founder on lead capture form using pricing anchoring to reduce cac.,founder,lead_capture_form,pricing_anchoring,reduce_cac,88,96,59,41,73,78.35,P1
C09401,premium_feature_polish,qa_guardrail,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a qa_guardrail upgrade targeting founder on lead capture form using pricing anchoring to reduce cac.,founder,lead_capture_form,pricing_anchoring,reduce_cac,87,57,84,16,64,61.85,P3
C09402,premium_feature_polish,feature,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a feature upgrade targeting founder on lead capture form using pricing anchoring to improve ad ctr.,founder,lead_capture_form,pricing_anchoring,improve_ad_ctr,66,81,69,31,98,67.55,P2
C09403,premium_feature_polish,workflow,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a workflow upgrade targeting founder on lead capture form using pricing anchoring to improve ad ctr.,founder,lead_capture_form,pricing_anchoring,improve_ad_ctr,80,61,35,65,80,72.25,P2
C09404,premium_feature_polish,qa_guardrail,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a qa_guardrail upgrade targeting founder on lead capture form using pricing anchoring to improve ad ctr.,founder,lead_capture_form,pricing_anchoring,improve_ad_ctr,81,74,61,39,68,68.9,P2
C09405,premium_feature_polish,workflow,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a workflow upgrade targeting founder on lead capture form using pricing anchoring to increase pipeline velocity.,founder,lead_capture_form,pricing_anchoring,increase_pipeline_velocity,73,66,61,39,68,63.7,P3
C09406,premium_feature_polish,optimization,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a optimization upgrade targeting founder on lead capture form using pricing anchoring to increase pipeline velocity.,founder,lead_capture_form,pricing_anchoring,increase_pipeline_velocity,91,75,41,59,57,75.5,P2
C09407,premium_feature_polish,automation,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a automation upgrade targeting founder on lead capture form using pricing anchoring to improve data quality.,founder,lead_capture_form,pricing_anchoring,improve_data_quality,69,95,57,43,76,71.35,P2
C09408,premium_feature_polish,governance,Premium Feature Polish: Pricing Anchoring for lead capture form,Build a governance upgrade targeting founder on lead capture form using pricing anchoring to faster experiment cycles.,founder,lead_capture_form,pricing_anchoring,faster_experiment_cycles,94,80,54,46,65,76.55,P2
